id,x,y,class,distance,vx,vy
6355,1365.822884,1670.30721,0,35.31679793046861,1365,1635
6356,1446.053648,1669.6309015,2,65.34557909920612,1406,1618
6357,1692.986175,1669.732719,2,14.307283538938774,1697,1656
6358,1426.0203045,1670.3426395,2,53.301898850788376,1398,1625
6359,5716.2,1669.8,5,2.5455844122716673,5718,1668
6360,990.7096775,1669.830645,2,106.00372806307348,1094,1646
6361,1346.4920635,1670.2539685,0,38.036598618791054,1358,1634
6362,2102.018229,1670.9739585,0,72.64228810036298,2035,1699
6363,2259.901613,1670.4403225,0,87.4449707239118,2259,1583
6364,2479.324468,1670.680851,0,90.26730236119423,2569,1681
6365,1343.212121,1670.7272725,0,39.59259918984731,1358,1634
6366,1549.8076925,1670.550296,2,22.069206122155293,1555,1692
6367,2326.996183,1671.597328,0,46.08229793867778,2355,1635
6368,1437.5362595,1672.3721375,0,61.70279755870264,1398,1625
6369,1658.226266,1671.852848,2,23.77764996827616,1675,1655
6370,1683.8207545,1671.7327045,2,15.733725554794358,1684,1656
6371,2458.027523,1671.4587155,0,87.52792571759876,2392,1614
6372,2550.518648,1671.579254,0,20.74393470256818,2569,1681
6373,3337.8493975,1671.385542,0,431.46331576131337,3074,1330
6374,1339.9653465,1673.207921,0,43.156804747424275,1358,1634
6375,2239.069597,1671.875458,0,91.08275357306762,2259,1583
6376,3343.3884615,1672.530769,0,435.77226954117725,3074,1330
6377,3993.308219,1671.66895,0,46.97229341914722,3981,1717
6378,682.2142855,1672.7857145,0,77.10905370026938,701,1598
6379,1124.545082,1672.8114755,0,20.868751540852198,1123,1652
6380,1581.1174375,1673.633452,2,12.367105603281207,1581,1686
6381,1881.9101695,1674.1542375,0,71.0972453947769,1811,1669
6382,2354.233209,1672.06903,0,36.40366838079081,2364,1637
6383,2118.121359,1672.9951455,0,87.09427523995527,2035,1699
6384,633.2416665,1673.877778,1,98.61953297351654,678,1586
6385,1637.22449,1674.0408165,0,18.433859084488436,1630,1691
6386,2199.0953175,1673.575251,0,105.14226182719679,2210,1569
6387,2372.42029,1673.1492755,0,36.55338100448432,2367,1637
6388,5755.78049,1674.0365855,0,25.5214074678281,5747,1698
6389,992.875796,1674.5732485,2,105.08346760778484,1094,1646
6390,648.369565,1674.7173915,1,93.03505171091976,701,1598
6391,657.6397515,1673.7236025,0,87.25924091785211,701,1598
6392,853.007194,1674.343525,0,165.0197371382565,710,1592
6393,928.811189,1674.230769,0,167.5837688976026,1094,1646
6394,1748.2298385,1674.342742,2,15.822890153655534,1761,1665
6395,1817.7091505,1674.401961,0,8.613587120194037,1811,1669
6396,2446.460481,1674.080756,0,80.04291370435557,2379,1631
6397,5477.412845,1674.6995415,7,169.91017320721048,5597,1554
6398,457.28046595,1675.392473,1,238.13468235497504,678,1586
6399,1734.6916665,1675.6354165,2,28.37675978112528,1761,1665
6400,5423.0,1674.5,2,211.65124615744648,5597,1554
6401,966.254967,1675.6059605,4,131.13087490480135,1094,1646
6402,1043.2852695,1674.8786305,0,58.360596203630195,1094,1646
6403,1649.7525085,1675.720736,2,20.266669618471315,1641,1694
6404,2362.5172415,1675.6551725,2,38.68360032073117,2364,1637
6405,499.1724138,1676.270115,1,200.31974253236166,678,1586
6406,1073.4733605,1675.8360655,0,34.20108278524601,1098,1652
6407,2757.5106385,1676.134752,6,30.533591006941638,2743,1703
6408,4516.6868685,1676.3358585,0,304.2164697255365,4680,1933
6409,1212.346154,1676.7323075,0,89.10566305721697,1128,1648
6410,1502.75,1677.0,0,33.601525262999594,1513,1709
6411,1590.304627,1677.039846,0,6.994804308402519,1591,1684
6412,3309.5163045,1677.146739,0,407.2053418604314,2996,1937
6413,5734.352855,1677.3085715,0,12.510326015801445,5725,1669
6414,1026.237342,1678.158228,0,75.00619605955873,1094,1646
6415,1156.443761,1677.268014,0,40.81254933631709,1128,1648
6416,1411.3385415,1678.215278,0,54.86148468611195,1398,1625
6417,1837.5,1678.0,0,27.98660393831306,1811,1669
6418,2406.780488,1674.987224,0,52.0252956622479,2379,1631
6419,2421.76601,1678.408867,2,63.84772730132047,2379,1631
6420,2852.9347825,1677.9347825,0,112.00974244075651,2744,1704
6421,1264.984694,1678.6156465,0,102.25851761533897,1356,1632
6422,1917.386503,1678.739264,0,82.72329634287256,2000,1683
6423,2161.16895,1678.392694,2,113.13837701098659,2109,1578
6424,1565.376106,1679.641593,2,9.379180417333064,1566,1689
6425,1705.755814,1679.0166115,0,24.02850146689398,1705,1655
6426,2453.705387,1678.976431,0,88.7841921645826,2379,1631
6427,2641.417293,1679.150376,0,37.40423022051411,2635,1716
6428,1185.1486485,1679.7094595,0,65.35639101999668,1128,1648
6429,1865.9971345,1679.1088825,2,55.91846125037674,1811,1669
6430,616.7809695,1681.349192,1,113.31036188457249,678,1586
6431,1661.6,1679.75,2,21.361706392514566,1649,1697
6432,1725.7935485,1679.9580645,0,29.53192685565942,1720,1651
6433,1085.554711,1681.4407295,0,31.89892582495054,1100,1653
6434,1344.2157895,1682.085965,2,50.022639765305605,1358,1634
6435,1378.2846155,1680.3384615,0,46.490315197574446,1368,1635
6436,1573.5808825,1679.897059,0,6.265762789021678,1575,1686
6437,1372.745614,1681.3245615,0,46.56700388047619,1368,1635
6438,1426.2781315,1682.7462845,4,64.29841440258252,1398,1625
6439,2005.6578945,1681.254386,5,1.8178433403697134,2004,1682
6440,414.12011175,1681.868715,1,280.75506395893154,678,1586
6441,704.076923,1681.326923,0,83.35280262712149,702,1598
6442,1283.1368715,1681.868715,0,88.29453114751067,1356,1632
6443,1625.344523,1681.418728,0,7.589096206763455,1625,1689
6444,1667.1984125,1682.9761905,2,22.836379844722373,1650,1698
6445,594.1550925,1682.7037035,1,127.99052615056897,678,1586
6446,1534.2310605,1682.5214645,6,21.495878585892182,1553,1693
6447,1751.851064,1682.8404255,4,19.370540879210072,1763,1667
6448,2859.95,1682.3392855,0,117.9558775672093,2744,1704
6449,565.8895465,1682.2978305,1,147.7904798793967,678,1586
6450,1361.5291665,1682.5083335,2,47.57254218697944,1364,1635
6451,1459.0159235,1682.2515925,0,57.09317319385829,1500,1722
6452,2441.58125,1683.37875,2,81.60849406235255,2379,1631
6453,2575.80597,1682.0313435,5,4.806072206687201,2571,1682
6454,2823.3374125,1681.882867,0,82.36256791974645,2744,1704
6455,1208.304,1683.32,2,87.72818712363781,1128,1648
6456,2611.507614,1682.898477,0,15.98965268204811,2600,1694
6457,3197.425532,1683.2375885,0,315.1325343594001,2914,1821
6458,1812.6743515,1683.2708935,0,10.150206511884184,1804,1678
6459,1945.3388625,1686.113744,0,54.66125584444106,2000,1686
6460,1222.2175795,1684.4121035,2,101.00887865991557,1128,1648
6461,1709.148936,1685.397163,0,30.679002401979613,1705,1655
6462,1851.8913045,1684.630435,0,43.77681214982358,1811,1669
6463,664.491573,1685.0983145,1,94.44036017908466,701,1598
6464,770.892857,1684.626984,2,110.24129281969942,704,1597
6465,1824.9774435,1684.9285715,0,20.553020746992516,1809,1672
6466,5719.235295,1686.029412,0,16.46557174235893,5723,1670
6467,1516.25,1685.7,0,20.643461434555935,1520,1706
6468,2107.73444,1687.26556,2,70.35688512311512,2049,1726
6469,862.862712,1685.59661,0,179.2409945394386,710,1592
6470,883.4464285,1686.2142855,0,197.38286438209656,710,1592
6471,2100.2109375,1687.1757815,0,64.26414289294335,2049,1726
6472,2423.77451,1685.970588,0,70.89797099216487,2379,1631
6473,2594.029412,1685.992647,5,2.2559155862648295,2593,1688
6474,5404.94416,1686.720812,0,233.45290663438942,5597,1554
6475,931.709059,1686.4860625,0,167.26467286136474,1094,1646
6476,1176.680602,1687.055184,0,62.410803618894825,1128,1648
6477,1780.576324,1687.224299,0,10.700652007909392,1786,1678
6478,2562.4767125,1687.549315,0,7.943479198492523,2570,1685
6479,2623.9461755,1686.7379605,0,24.388281341176306,2601,1695
6480,4760.338912,1687.131799,0,251.61103189709343,4691,1929
6481,5093.027395,1687.092466,0,405.9123271452188,5095,2093
6482,1023.139447,1687.4924625,2,82.11481240178121,1094,1646
6483,2015.0584795,1687.0672515,5,2.942289179562855,2018,1687
6484,2328.394619,1689.0044845,0,60.20241394052146,2355,1635
6485,2798.329609,1688.3631285,0,56.53510559290028,2744,1704
6486,2954.33274,1686.8185055,0,138.47012795242568,2910,1818
6487,3227.9835525,1691.0098685,0,338.0258480529373,2993,1934
6488,4516.7194245,1687.483813,0,294.8537678487933,4680,1933
6489,644.9854165,1688.1833335,1,106.16339861671098,701,1598
6490,855.8482145,1688.6964285,0,174.99114536882607,710,1592
6491,1040.783154,1688.4892475,0,67.57053686558935,1097,1651
6492,1364.935484,1688.3198925,0,53.31993153151834,1365,1635
6493,630.9634145,1688.335366,1,112.6275610579079,678,1586
6494,831.6875,1688.778846,0,155.47987872821906,710,1592
6495,547.6191665,1689.5441665,1,166.49491331669702,678,1586
6496,1141.6136365,1688.806818,0,41.24571874800168,1123,1652
6497,1606.9845135,1689.2271385,5,0.7730166426828323,1607,1690
6498,1790.7421875,1688.888021,2,9.466269570511761,1794,1680
6499,4004.352381,1689.147619,0,36.34678563144649,3981,1717
6500,5189.472975,1689.2027025,0,414.2505384108198,5097,2093
6501,1635.334483,1689.551724,5,3.382878397085211,1633,1692
6502,1869.67734,1689.4310345,4,59.17140710018481,1856,1747
6503,2206.708791,1689.3846155,4,118.54137232951432,2259,1583
6504,2415.044872,1689.6714745,0,68.85909320852636,2379,1631
6505,2553.1918605,1689.257752,0,17.001668581199954,2569,1683
6506,3155.027586,1690.4551725,0,274.1099217467187,2914,1821
6507,469.99570445,1690.668385,1,232.85458506492836,678,1586
6508,655.706107,1690.6412215,0,103.1209613226502,701,1598
6509,793.9161675,1690.3802395,0,129.20397264776895,709,1593
6510,1527.2278105,1690.4763315,0,17.123829254048363,1520,1706
6511,1579.4166665,1690.1666665,5,0.44876351728334896,1579,1690
6512,2118.857143,1690.2142855,6,76.90575359749089,2062,1742
6513,1287.9541985,1691.4484735,0,90.35680441039072,1356,1632
6514,1769.645594,1691.02682,2,19.45344871546522,1782,1676
6515,2165.243421,1693.563158,0,104.55401554563184,2150,1797
6516,2381.039326,1690.8230335,0,55.62393018905089,2367,1637
6517,2864.752066,1691.235537,0,121.4248448998257,2744,1704
6518,963.547826,1691.9,2,138.29164725798262,1094,1646
6519,987.268116,1692.0869565,2,116.25705407252653,1094,1646
6520,1095.5304055,1691.3243245,0,38.06441962483783,1103,1654
6521,1164.407738,1691.7247025,2,56.66984390299794,1125,1651
6522,1517.86,1689.6375,0,16.501848570690463,1520,1706
6523,1660.2022295,1692.133758,2,11.768529303750467,1650,1698
6524,2404.2443325,1691.7468515,0,65.78340437020275,2379,1631
6525,2434.61,1691.8216665,2,82.41205746635158,2379,1631
6526,5743.19079,1691.736842,7,6.86431416509076,5746,1698
6527,849.621951,1693.020325,0,172.33512487056146,710,1592
6528,1084.402778,1692.5416665,0,42.5066668149187,1100,1653
6529,1124.50639,1690.7683705,0,38.52674499691567,1113,1654
6530,1130.6153845,1692.7371795,0,41.44287483630994,1123,1652
6531,978.616,1693.076,0,124.61788488014072,1094,1646
6532,2088.002381,1692.6011905,0,51.34847806592161,2049,1726
6533,2686.263393,1693.345982,0,45.71008977694935,2684,1739
6534,1688.1985295,1693.529412,2,37.59375343096404,1686,1656
6535,4791.3793775,1692.680934,0,256.7542022682393,4691,1929
6536,1682.523622,1694.1259845,2,32.75353391762666,1650,1698
6537,922.268041,1694.654639,0,178.4912872893184,1094,1646
6538,1074.668203,1693.8963135,0,47.95491461924925,1098,1652
6539,2009.430657,1692.3917275,0,6.792061755159945,2011,1699
6540,2250.292683,1694.5914635,0,107.2553772890214,2288,1795
6541,2372.9034655,1694.97401,0,58.27380835666895,2367,1637
6542,1213.254054,1696.1,0,97.88699465932595,1128,1648
6543,1697.75,1694.8235295,0,38.824334415896516,1698,1656
6544,575.0717255,1695.5051975,1,150.2851222545377,678,1586
6545,677.648837,1696.1627905,0,100.90198339081084,701,1598
6546,1146.722028,1695.770979,0,49.76230562434996,1125,1651
6547,1346.7312285,1695.4667235,6,62.491145844388676,1358,1634
6548,1510.9545455,1695.672078,0,13.483967848880862,1513,1709
6549,1797.135739,1695.458763,2,14.459400145451838,1797,1681
6550,2224.007353,1696.0588235,0,117.42333161374175,2284,1797
6551,2233.935484,1695.8326615,2,112.87730569732702,2284,1797
6552,1385.636704,1695.707865,2,63.21786298857192,1368,1635
6553,1642.1929825,1696.143275,5,0.24035384525988152,1642,1696
6554,2445.8910615,1696.3156425,0,81.9124739571733,2452,1778
6555,2843.1916665,1695.711111,2,99.53356858317458,2745,1712
6556,1279.6309525,1697.054762,0,100.32125136248007,1356,1632
6557,2572.5613635,1696.675,0,5.762561841675296,2577,1693
6558,2872.159091,1696.431818,0,126.19045128983176,2906,1818
6559,3885.18617,1695.755319,0,82.2788389323808,3960,1730
6560,647.627329,1696.742236,1,112.24380241222205,701,1598
6561,2080.5714285,1697.25,0,42.700323154873274,2049,1726
6562,1164.9783655,1699.237981,2,62.651197267154906,1125,1651
6563,1750.5405405,1698.2297295,0,33.19262498922491,1768,1670
6564,2348.298561,1697.557554,0,62.55999147325416,2364,1637
6565,2549.6833335,1698.1833335,0,24.219149858003618,2570,1685
6566,634.169456,1698.83682,1,120.97266583426331,701,1598
6567,1059.218254,1698.6137565,0,60.63716779212077,1098,1652
6568,1777.061905,1698.309524,0,22.189328681499155,1786,1678
6569,1786.652047,1698.896199,4,19.941808141134317,1788,1679
6570,2126.239645,1699.689349,0,76.9215391016706,2062,1742
6571,2328.608209,1699.708955,0,69.88401454824783,2355,1635
6572,2424.778846,1698.9166665,0,81.5170156075646,2440,1779
6573,2633.6839205,1699.253304,0,16.749678598908513,2634,1716
6574,656.778481,1699.550633,1,110.76133714147757,701,1598
6575,1182.685507,1699.068116,2,74.82283840938197,1128,1648
6576,1588.737691,1699.001698,5,0.26231449575839066,1589,1699
6577,1617.9155845,1699.2727275,5,4.273561309481387,1618,1695
6578,2388.58547,1699.611111,0,66.22751494488686,2367,1637
6579,1005.984536,1700.103093,0,103.3144064267028,1094,1646
6580,1524.0753425,1699.219178,0,7.911255493787933,1520,1706
6581,1607.460366,1699.9359755,5,1.159346794775482,1607,1701
6582,2338.550633,1700.1265825,0,67.17182015421352,2355,1635
6583,2396.2552815,1699.702465,0,69.1915501540504,2367,1637
6584,2621.122388,1700.1820895,0,17.815398856285938,2627,1717
6585,1407.7857145,1700.6654135,4,75.54717666730818,1440,1769
6586,1543.389655,1700.0609195,5,3.930915313830328,1546,1703
6587,1707.3138685,1700.4233575,0,45.38923702826588,1698,1656
6588,4500.9891305,1700.7608695,0,291.9800334278734,4664,1943
6589,1125.0289855,1701.2753625,0,48.78172190140095,1113,1654
6590,766.3786765,1701.759191,2,121.92451509383235,704,1597
6591,2731.0581395,1701.504651,0,4.568589260730485,2734,1705
6592,5199.706895,1701.775862,0,404.4811892219268,5097,2093
6593,5423.442,1701.818,0,227.97486810611383,5597,1554
6594,731.4660055,1700.950425,0,107.08424481597028,702,1598
6595,1087.144781,1701.9309765,0,50.48530952446977,1103,1654
6596,2110.869681,1702.3962765,0,62.90231026048421,2062,1742
6597,2840.480969,1702.4757785,0,95.95481351323684,2745,1712
6598,1381.611111,1702.611111,0,68.96756247185073,1368,1635
6599,1563.837912,1702.422161,5,6.276832834293488,1567,1697
6600,1736.7476635,1702.2313085,2,43.93666202991992,1763,1667
6601,1869.6666665,1702.3333335,0,46.71069330939594,1856,1747
6602,2368.535135,1701.9675675,0,64.98570201463775,2367,1637
6603,594.7447915,1703.21875,1,143.77644137319913,678,1586
6604,1107.8309355,1702.9820145,2,48.98906202698088,1107,1654
6605,1138.342857,1704.1160715,2,54.32760043951484,1123,1652
6606,1155.75,1702.5,2,59.98176806330404,1125,1651
6607,1845.4447005,1701.824885,0,33.103146055895095,1820,1723
6608,1533.221212,1703.730303,5,4.625408005868548,1535,1708
6609,1886.1783855,1702.875651,0,53.45739542907429,1856,1747
6610,4466.123894,1703.5088495,0,310.6621388156863,4664,1943
6611,1388.7149535,1704.280374,0,72.31099169619397,1368,1635
6612,1808.435065,1703.857143,0,18.708337490987187,1813,1722
6613,2359.9458765,1704.1159795,2,67.23831215607427,2364,1637
6614,2721.3944445,1704.3,0,12.624976414376999,2734,1705
6615,615.279188,1704.854061,1,134.38819916246763,678,1586
6616,963.4158165,1704.520408,2,143.0974043539859,1094,1646
6617,2228.7232145,1704.6339285,6,107.64299410345366,2284,1797
6618,2567.4258675,1704.564669,0,15.013513319910087,2577,1693
6619,1160.7,1705.99,2,65.5621087214254,1125,1651
6620,1361.913386,1704.940945,0,69.97206403614253,1364,1635
6621,1496.7683825,1706.220588,0,13.448407367865297,1506,1716
6622,1725.872464,1705.0130435,4,53.13610265689602,1763,1667
6623,2100.5603715,1704.52322,6,53.771844764583115,2062,1742
6624,2652.0555555,1704.962963,0,18.66380960985599,2641,1720
6625,855.7192515,1705.15508,4,184.49436952797953,710,1592
6626,1117.1493055,1705.722222,0,51.88838969123657,1113,1654
6627,1813.703125,1705.828125,0,16.174599710077835,1814,1722
6628,1825.3387755,1705.8285715,0,17.369374616548964,1819,1722
6629,3541.345878,1704.3817205,0,415.2717556505991,3955,1741
6630,4475.042857,1705.4285715,0,303.5539252427036,4664,1943
6631,4909.5,1705.5,0,312.56119400846933,4691,1929
6632,1243.4447465,1703.768116,0,128.2090958420608,1128,1648
6633,2192.167048,1706.966819,0,99.41847724650107,2150,1797
6634,2350.2132355,1706.3088235,2,70.666738217726,2364,1637
6635,5751.291445,1706.5080215,5,3.520107247299071,5751,1703
6636,1653.5255475,1708.6459855,0,10.270078940347382,1650,1699
6637,2462.175,1706.55625,0,71.80313390836426,2455,1778
6638,2613.4542485,1706.844771,0,12.082304115614603,2602,1703
6639,2753.919231,1707.9576925,0,9.79249363318228,2745,1712
6640,775.211207,1707.077586,0,131.10343604186835,704,1597
6641,1507.1845795,1706.5280375,0,5.936564510996855,1512,1710
6642,2010.7375295,1708.833729,0,5.118464106429926,2015,1706
6643,2248.5789475,1705.956767,0,97.3792417474076,2288,1795
6644,2270.4285715,1706.6938775,0,90.03736097040827,2288,1795
6645,2582.124378,1708.6840795,3,8.273367431052797,2587,1702
6646,2682.227027,1707.6783785,2,31.37176129336686,2684,1739
6647,2737.6962615,1707.2476635,5,0.3919110685020123,2738,1707
6648,637.2117835,1707.531847,0,126.75236515143325,701,1598
6649,655.064904,1707.4759615,1,118.7224460280309,701,1598
6650,1666.9558825,1707.872549,0,19.13698192273806,1650,1699
6651,2324.8554215,1708.9718875,0,79.87825582256623,2355,1635
6652,3977.0,1707.5,0,9.962429422585638,3980,1717
6653,448.32861635,1708.287736,1,260.19845280806567,678,1586
6654,866.9637225,1708.0567825,0,195.20959747233056,710,1592
6655,981.13881,1708.1784705,0,128.85577364610197,1094,1646
6656,1219.8023255,1708.005814,4,109.67390154914052,1128,1648
6657,1768.0547945,1708.894977,0,35.65864742622401,1784,1677
6658,2239.49095,1708.2941175,0,99.24610381272556,2284,1797
6659,1084.326087,1708.42029,0,57.53505879388388,1103,1654
6660,1333.010246,1708.7315575,3,78.79907037114283,1358,1634
6661,2440.4552025,1708.5404625,0,70.41242574311654,2452,1778
6662,1071.824873,1708.992386,0,62.68161669452306,1100,1653
6663,1345.092213,1708.6413935,0,75.74924810755036,1358,1634
6664,1732.8714285,1709.157143,2,51.81655649069173,1763,1667
6665,2181.9444445,1708.611111,0,93.98427120038707,2150,1797
6666,2334.0925925,1708.6296295,0,76.54046007621274,2355,1635
6667,2342.46,1708.9153845,2,74.97156571516197,2355,1635
6668,914.066572,1709.473088,0,190.80060642484065,1094,1646
6669,2204.9517905,1709.5289255,0,103.29999106166667,2150,1797
6670,2277.682741,1710.076142,0,85.31021254736892,2293,1794
6671,1019.183117,1709.444156,0,97.320021837174,1097,1651
6672,1359.533019,1710.014151,4,75.1470343360613,1364,1635
6673,1601.0,1709.8392855,0,4.9415265000311255,1600,1705
6674,1624.158385,1709.9596275,2,12.292577668942306,1627,1698
6675,2384.007353,1710.3014705,2,75.24862545939949,2367,1637
6676,2526.0,1710.027985,0,50.62015441659796,2570,1685
6677,2540.314516,1709.9419355,0,38.772775330125924,2570,1685
6678,994.3510815,1710.3652245,0,118.57921550235969,1097,1651
6679,1636.452055,1710.191781,0,10.201801491647728,1636,1700
6680,2315.581761,1710.7044025,0,82.97312235744249,2305,1793
6681,2629.018248,1710.428832,0,6.318920625686654,2632,1716
6682,2770.4791665,1710.6770835,0,25.513487288112614,2745,1712
6683,1282.647436,1710.775641,0,105.9065638869234,1331,1805
6684,1448.8285715,1711.1535715,0,47.514765735887075,1492,1731
6685,2305.883117,1711.5892855,2,81.41550424235058,2305,1793
6686,2451.2016295,1709.1242365,0,68.88039048352728,2452,1778
6687,2469.103139,1712.5336325,0,66.96822980562024,2455,1778
6688,1684.7894735,1711.4473685,2,36.94921445690009,1650,1699
6689,1759.517857,1711.0035715,0,41.60164385728108,1782,1676
6690,2390.798122,1711.859155,0,78.55089877296714,2367,1637
6691,4012.6358025,1711.5246915,0,26.274205316035268,3989,1723
6692,574.3200515,1712.5012855,1,163.5607133578084,678,1586
6693,1168.1854305,1711.9884105,2,74.72996469145993,1125,1651
6694,1321.231818,1711.8954545,0,86.13710605393405,1358,1634
6695,1785.410828,1712.2611465,2,25.15242773849167,1801,1732
6696,2427.9780875,1710.7071715,2,69.34289296451419,2440,1779
6697,3895.1166665,1714.4857145,0,65.49061739400325,3955,1741
6698,747.017284,1712.1209875,0,122.67907583085146,702,1598
6699,826.183784,1712.4486485,0,167.33206166492778,709,1593
6700,1690.8442625,1713.3934425,0,43.30617699785694,1650,1699
6701,1792.415888,1712.4719625,2,21.305595988611767,1808,1727
6702,1100.712766,1712.9734045,0,59.01774205856555,1103,1654
6703,1125.2985075,1713.1343285,0,60.39968620674673,1113,1654
6704,4110.415441,1713.0110295,2,30.00508381715268,4090,1735
6705,5739.0,1714.6875,7,4.426924016741196,5738,1719
6706,657.589655,1713.8310345,0,123.6983694571566,701,1598
6707,1443.9134615,1713.5865385,0,48.692377918150264,1455,1761
6708,489.1764706,1714.7873305,1,228.56181166675438,678,1586
6709,610.3534485,1714.325431,1,145.06368315735645,678,1586
6710,811.3070175,1714.22807,0,158.62840472522626,709,1593
6711,1155.0795055,1713.883392,0,69.7040090565112,1123,1652
6712,1183.7018635,1714.4347825,0,86.42846989965129,1125,1651
6713,1677.8074435,1715.3592235,2,32.262642599896445,1650,1699
6714,2219.9644445,1713.062222,0,104.94288745203679,2221,1818
6715,2370.6969275,1714.170391,0,77.25889282168852,2367,1637
6716,2548.4,1714.436,0,35.45146112644712,2575,1691
6717,2605.9285715,1714.3492065,0,12.009919325718055,2602,1703
6718,780.7269505,1714.7269505,0,140.52280884987636,704,1597
6719,1263.1887415,1714.6357615,3,112.59904893931699,1329,1806
6720,1904.028881,1715.3754515,0,57.50552562963846,1856,1747
6721,2174.5296365,1713.4292545,4,87.09634073971127,2150,1797
6722,2228.5714285,1714.830357,0,99.11698527133512,2284,1797
6723,2356.8453305,1714.5749025,0,77.9041384878797,2364,1637
6724,2640.7792795,1714.6096095,5,4.383964219928174,2638,1718
6725,536.976965,1715.2289975,1,191.27893296300633,678,1586
6726,795.324859,1714.878531,3,149.11598821752094,704,1597
6727,803.2284945,1714.9005375,3,154.07384664025696,709,1593
6728,513.451883,1715.624477,1,209.47216484719218,678,1586
6729,1230.5583335,1715.6833335,0,122.8789868283809,1128,1648
6730,1820.834495,1715.4059235,0,6.844502669506225,1819,1722
6731,2017.7716665,1717.4566665,0,5.974446960133173,2020,1723
6732,2261.598646,1715.5135395,0,83.75636630042749,2288,1795
6733,2422.919463,1715.661074,2,65.60155707787602,2440,1779
6734,2651.539007,1715.462766,0,11.029669755563905,2642,1721
6735,1437.2112675,1716.504695,0,47.91942373400969,1455,1761
6736,1619.897059,1715.852941,2,16.10361267538939,1608,1705
6737,1701.8709675,1716.1612905,0,54.63613420632398,1650,1699
6738,2293.527778,1715.607843,4,77.9696668886685,2303,1793
6739,1238.1666665,1716.7333335,0,126.75185292430413,1324,1810
6740,1351.7671235,1716.660959,0,80.10992860603437,1379,1792
6741,2115.7058825,1717.117647,0,58.856108781675374,2065,1747
6742,631.4057375,1716.7800545,1,137.66649091170254,701,1598
6743,1339.7959185,1717.020408,0,82.0490224728186,1353,1798
6744,1414.9119495,1716.9874215,2,57.74702243500712,1440,1769
6745,1750.826861,1717.457929,0,43.709916633212295,1747,1761
6746,5758.578945,1717.881579,5,1.5833795648127515,5757,1718
6747,734.3137255,1718.2235295,3,124.4904570685108,702,1598
6748,2462.1233595,1717.905512,0,60.51520254075316,2455,1778
6749,2491.6906075,1717.698895,4,68.52646925050269,2468,1782
6750,2512.9117645,1718.4117645,0,66.14690196454328,2570,1685
6751,4822.777778,1718.288889,0,248.5247574658741,4691,1929
6752,587.5462965,1717.936508,1,159.96597957096992,678,1586
6753,1281.5187165,1718.002674,0,99.99000783057095,1329,1806
6754,1289.2017935,1718.941704,4,95.67194143028695,1331,1805
6755,2434.4761145,1719.3359875,2,59.91917638467047,2440,1779
6756,2557.2939395,1719.412121,0,32.95343618119833,2577,1693
6757,2568.4684385,1718.8654485,0,25.030579272850066,2586,1701
6758,1553.4454545,1719.0454545,3,11.90647432379298,1549,1708
6759,2284.99162,1719.3072625,2,75.12083056961173,2293,1794
6760,2334.4673915,1718.978261,0,79.67148176354189,2305,1793
6761,3965.3880595,1719.074627,0,4.243454414114679,3967,1723
6762,1370.9666665,1719.5666665,0,72.87744677912659,1379,1792
6763,1667.5012405,1720.109181,4,27.4206298528973,1650,1699
6764,2000.264331,1719.8821655,0,18.20743023732204,2018,1724
6765,2151.3038195,1719.9322915,0,77.07873661866513,2150,1797
6766,3975.0345745,1719.731383,5,0.2708329535695761,3975,1720
6767,5494.80328,1719.385246,0,193.7429596275408,5602,1558
6768,1075.52439,1720.0,0,71.33060692908829,1100,1653
6769,1302.706704,1720.2011175,2,88.94843876534554,1342,1800
6770,1691.8189655,1720.2931035,2,46.92783962800661,1650,1699
6771,1721.2636365,1719.890909,2,43.45624288926062,1732,1762
6772,2413.69378,1719.9760765,2,64.62074555452172,2440,1779
6773,2443.852134,1721.46189,0,57.1221988610912,2452,1778
6774,2522.9072915,1721.1666665,0,59.378034318998644,2570,1685
6775,5499.72857,1720.5857145,0,191.76373892558604,5682,1661
6776,559.9232955,1719.411932,1,178.15962434163623,678,1586
6777,1571.4768785,1720.8583815,2,19.012440766595468,1578,1703
6778,1586.639535,1720.6821705,2,15.061834403793403,1590,1706
6779,1645.2739725,1719.5342465,0,18.57797887967155,1644,1701
6780,1656.76506,1720.4819275,2,22.521972513944128,1650,1699
6781,2378.2406015,1721.0789475,0,84.63684146865094,2439,1780
6782,2481.1423175,1720.3853905,0,63.000639783325106,2468,1782
6783,2664.1183205,1721.6841605,0,21.086409090466052,2644,1728
6784,404.45698925,1721.0215055,1,305.0517754048666,678,1586
6785,1084.9787235,1721.051064,4,69.4306242966427,1103,1654
6786,1271.5873015,1721.325397,0,102.30350112415265,1329,1806
6787,1539.02439,1720.9390245,0,5.6313079194535485,1535,1717
6788,2407.012121,1722.760606,0,65.20022698124491,2440,1779
6789,649.0855855,1721.7995495,0,134.24393799826032,701,1598
6790,1204.4313255,1720.873494,4,105.6044205772418,1128,1648
6791,1835.577558,1720.69802,0,15.19908645819749,1821,1725
6792,1845.9881975,1718.7972105,0,25.74654563005145,1821,1725
6793,2276.522508,1721.6061095,0,74.24542493875332,2293,1794
6794,1044.1414475,1722.2598685,0,88.52792101383926,1098,1652
6795,1563.657143,1721.5,0,19.394302847033373,1552,1706
6796,1803.302174,1721.480435,0,7.248114714565599,1808,1727
